id,id_str,screen_name,location,Age,In-out-ratio,favorites-ratio,Status-ratio,Account-rep,Avg-tpd,Hashtags-ratio,User-mentions-ratio,Mal-url-ratio,Url-ratio,bot
8.24E+17,8.24E+17,Kelly4Trump,United States,,,,,,,,,,,1
2342620190,2342620190,portmanteau_bot,,,,,,,,,,,,1
8.24E+17,8.24E+17,WinnifredCouret,,,,,,,,,,,,1
2650026102,2650026102,PYRAMID_CEO,SILICONE,,,,,,,,,,,1
3220067034,3220067034,medrobot,Robotland,,,,,,,,,,,1
2764384758,2764384758,EveryBookBot,Inspired by @MuseumBot,,,,,,,,,,,1
2360606335,2360606335,colsci_papers,,,,,,,,,,,,1
2955679893,2955679893,khalilecrazy,"Atlanta, USA",,,,,,,,,,,1
2565448514,2565448514,BioinfoPapers,,,,,,,,,,,,1
2810112727,2810112727,PhilaMuseumBot,,,,,,,,,,,,1
8.41E+17,8.41E+17,JaveriyaShaikh4,,,,,,,,,,,,1
8.25E+17,8.25E+17,TOisiosr1989,"Verona town, MO, USA",,,,,,,,,,,1
2778697934,2778697934,everycurd,,,,,,,,,,,,1
8.03E+17,8.03E+17,techiecorner,"New York, NY",,,,,,,,,,,1
7.24E+17,7.24E+17,swisnf,,,,,,,,,,,,1
8.17E+17,8.17E+17,PassportReviews,,,,,,,,,,,,1
8.26E+17,8.26E+17,KashubaEsposito,,,,,,,,,,,,1
8.18E+17,8.18E+17,Iraqiboy313,,,,,,,,,,,,1
2257181660,2257181660,VanityScience,,,,,,,,,,,,1
3068182858,3068182858,ILYguyss,#botally,,,,,,,,,,,1
2807629993,2807629993,ribosome_papers,"Cambridge, MA",,,,,,,,,,,1
8.35E+17,8.35E+17,CrashBurnRepeat,"San Francisco, CA",,,,,,,,,,,1
2816450251,2816450251,Businewss_Bot,Brescia ITALIA,,,,,,,,,,,1
4849733185,4849733185,UshaLzz,"Hooper Bay city, AK, USA",,,,,,,,,,,1
2423944147,2423944147,MiraculousPics,,,,,,,,,,,,1
7.48E+17,7.48E+17,biorxiv_neursci,,,,,,,,,,,,1
3268879490,3268879490,DeepdreamBot,"Yoyogi, Tokyo",,,,,,,,,,,1
7.73E+17,7.73E+17,bbbbbbbbbbbaka,,,,,,,,,,,,1
3039547217,3039547217,Imtheotherok2,,,,,,,,,,,,1
7.58E+17,7.58E+17,biorxiv_pubd,New York,,,,,,,,,,,1
131356207,131356207,BioPapers,Worldwide,,,,,,,,,,,1
2212096494,2212096494,AndNowImagine,,,,,,,,,,,,1
1734003013,1734003013,PrinceOfAllBots,CAPSULE CORPORATION'S WIFI ,,,,,,,,,,,1
7.48E+17,7.48E+17,autotweetbots,"New York, USA",,,,,,,,,,,1
8.3E+17,8.3E+17,zou_wan,,,,,,,,,,,,1
7.87E+17,7.87E+17,LOilepind,"Overlook-Page Manor, OH, USA",,,,,,,,,,,1
7.8E+17,7.8E+17,siexaij95,"Flossmoor village, IL, USA",,,,,,,,,,,1
8.4E+17,8.4E+17,OTRdenny,"Houston, TX",,,,,,,,,,,1
2877060827,2877060827,IShotTheX,,,,,,,,,,,,1
7.56E+17,"""756378160028086273""","""SGPokemon""","""Singapore""",,,,,,,,,,,1
7.7E+17,7.7E+17,merrey90,"Timberlake village, OH, USA",,,,,,,,,,,1
2853661052,2853661052,___said,,,,,,,,,,,,1
8.12E+17,8.12E+17,ELialexanderey,"Castle Shannon, United States",,,,,,,,,,,1
2831214083,2831214083,EveryFinnishNo,"Helsinki, Finland",,,,,,,,,,,1
7.13E+17,7.13E+17,emilyvanderbot,#botALLY,,,,,,,,,,,1
7.87E+17,7.87E+17,chrturner22,"Hodges town, AL, USA",,,,,,,,,,,1
4371859758,4371859758,neuralgae,the loss layer,,,,,,,,,,,1
2800803521,2800803521,crossddestinies,,,,,,,,,,,,1
8.14E+17,8.14E+17,holdon_magnolia,,,,,,,,,,,,1
8.29E+17,8.29E+17,HatawayDavies,,,,,,,,,,,,1
2774353919,2774353919,cichlid_papers,,,,,,,,,,,,1
2600145258,2600145258,NeverGiveUp_EN,,,,,,,,,,,,1
2612261960,2612261960,congressedits,,,,,,,,,,,,1
2381103631,2381103631,X_of_Y,your weltanschauung,,,,,,,,,,,1
1043206952,1043206952,Bot_of_Jonathan,,,,,,,,,,,,1
8.25E+17,8.25E+17,celand82,"Shelburn town, IN, USA",,,,,,,,,,,1
2801984094,2801984094,BrainDev_Papers,,,,,,,,,,,,1
7.48E+17,7.48E+17,biorxiv_sysbio,,,,,,,,,,,,1
3326766226,3326766226,CancerPapers,,,,,,,,,,,,1
344793480,"""344793480""","""SaintSeiya4Ever""","""""",,,,,,,,,,,1
2718335652,2718335652,ComicSansWords,"Redmond, WA",,,,,,,,,,,1
7.04E+17,7.04E+17,bizedav25,"Breckinridge Center, KY, USA",,,,,,,,,,,1
8.41E+17,8.41E+17,Tatiannajakayl1,,,,,,,,,,,,1
1894069886,1894069886,lao232,"Copenhagen, Denmark",,,,,,,,,,,1
8.41E+17,8.41E+17,AwesomeJalapeno,,,,,,,,,,,,1
2808102335,2808102335,eventuallybot,,,,,,,,,,,,1
7.67E+17,"""767428099592126465""","""CambsPokeAlert""","""Cambridge, England""",,,,,,,,,,,1
4857578047,4857578047,HOzaara22,"Atkinson town, NC, USA",,,,,,,,,,,1
7.39E+17,7.39E+17,overwatch_exe,watchpoint: gibraltar,,,,,,,,,,,1
7.65E+17,7.65E+17,wisdom_exe,,,,,,,,,,,,1
2968853345,2968853345,loops_enhancers,,,,,,,,,,,,1
2176172629,2176172629,BestOfRHP,,,,,,,,,,,,1
2954851826,2954851826,lazont26,"Lapeer, United States",,,,,,,,,,,1
2858198984,2858198984,GameOfLifeBot,,,,,,,,,,,,1
7.03E+17,7.03E+17,softlandscapes,,,,,,,,,,,,1
4092817997,"""4092817997""","""DigitalSkyz""","""Anna Maria, FL""",,,,,,,,,,,1
2797043438,2797043438,a_quilt_bot,swatchspace,,,,,,,,,,,1
2434638296,2434638296,BrandLover7,,,,,,,,,,,,1
2321400158,2321400158,sextexchange,in your DMs,,,,,,,,,,,1
2308653516,2308653516,PERMUTANT,,,,,,,,,,,,1
2569325665,2569325665,gritty_rebot,gritty reboot of the internet,,,,,,,,,,,1
3562632257,3562632257,modernart_exe,,,,,,,,,,,,1
4844213258,4844213258,ZEazr1987,"Jerseyville, United States",,,,,,,,,,,1
3173956797,3173956797,alt_text_bot,,,,,,,,,,,,1
2383901592,2383901592,TE_papers,,,,,,,,,,,,1
1707905293,1707905293,TheCitizenKanes,,,,,,,,,,,,1
4825511240,4825511240,zaynecgray83,"Mankato city, MN, USA",,,,,,,,,,,1
8.12E+17,8.12E+17,zozioevd,"Providence, USA",,,,,,,,,,,1
2611140739,2611140739,NaiveQuestions,,,,,,,,,,,,1
2220192716,2220192716,madamezolbot,,,,,,,,,,,,1
3459158057,3459158057,JohnOliverBot,New York,,,,,,,,,,,1
231739340,231739340,pipika_bot,,,,,,,,,,,,1
188929163,"""188929163""","""ComicBookTalks""","""""",,,,,,,,,,,1
3616988064,3616988064,tinydnd,ON HIATUS UNTIL MID-DECEMBER,,,,,,,,,,,1
1219407739,1219407739,NatureArticles,USA,,,,,,,,,,,1
8.32E+17,8.32E+17,tahjaylee,,,,,,,,,,,,1
7.36E+17,7.36E+17,bxv_cell,"University of Sussex, England",,,,,,,,,,,1
3354932639,3354932639,jajlang,,,,,,,,,,,,1
2414970410,2414970410,BoatNameBot,,,,,,,,,,,,1
4848983413,4848983413,debbyr83,"Linn Creek city, MO, USA",,,,,,,,,,,1
7.96E+17,7.96E+17,cat_namer,Cat Cafí©,,,,,,,,,,,1
4607643553,4607643553,bexley2222,,,,,,,,,,,,1
2273753949,2273753949,Goombot,World 1-1,,,,,,,,,,,1
2902760214,2902760214,garbageemoji,Internet,,,,,,,,,,,1
8.16E+17,8.16E+17,ShamielAlli,,,,,,,,,,,,1
1591657148,1591657148,JustToSayBot,the icebox,,,,,,,,,,,1
7.49E+17,7.49E+17,biorxiv_cellbio,,,,,,,,,,,,1
7.4E+17,7.4E+17,Graceful_Dolans,,,,,,,,,,,,1
8.38E+17,8.38E+17,kazi_quaide,,,,,,,,,,,,1
2553203947,2553203947,EveryGem,,,,,,,,,,,,1
2999987369,2999987369,yayfrens,All around,,,,,,,,,,,1
2582951251,2582951251,dix6482,,,,,,,,,,,,1
8.25E+17,8.25E+17,yeahcolton_smit,"Brooklyn village, WI, USA",,,,,,,,,,,1
8.41E+17,8.41E+17,kathking2017,"Menlo Park, CA",,,,,,,,,,,1
7.13E+17,7.13E+17,AestheticDril,,,,,,,,,,,,1
7.36E+17,7.36E+17,bxv_biochem,"University of Sussex, England",,,,,,,,,,,1
880414867,880414867,MobilityErnest,"Johannesburg, South Africa",,,,,,,,,,,1
2990633947,2990633947,AndromedaBot,,,,,,,,,,,,1
2976541239,2976541239,TheRiddlerBot,"Coimbra, Portugal",,,,,,,,,,,1
466186944,466186944,TINYiPhone,,,,,,,,,,,,1
3298808726,3298808726,everysword,,,,,,,,,,,,1
2798464351,2798464351,metagenomic_lit,Microbiome,,,,,,,,,,,1
7.98E+17,7.98E+17,freezeframebot,,,,,,,,,,,,1
2527490466,2527490466,Symbiosispapers,,,,,,,,,,,,1
4676233934,4676233934,cihpom,Earth,,,,,,,,,,,1
2468912694,2468912694,AllTheLanguages,,,,,,,,,,,,1
551241346,551241346,HellDudeREAL,HELL,,,,,,,,,,,1
8.41E+17,8.41E+17,SueCoyle14,,,,,,,,,,,,1
1464676063,1464676063,EcoLog_L,,,,,,,,,,,,1
2380643641,2380643641,LinkRelations,,,,,,,,,,,,1
7.48E+17,7.48E+17,biorxiv_bioinfo,,,,,,,,,,,,1
2227244780,2227244780,ICYMI,,,,,,,,,,,,1
55637356,55637356,factretriever,,,,,,,,,,,,1
2513630942,2513630942,GodbyJean,,,,,,,,,,,,1
2651794214,2651794214,KareninaClones,_Ï__„_¼___¡,,,,,,,,,,,1
8.22E+17,8.22E+17,zuudveh,"North Loup village, NE, USA",,,,,,,,,,,1
2789424948,2789424948,litscraper,,,,,,,,,,,,1
4825633672,4825633672,_blackobs,,,,,,,,,,,,1
2789684485,2789684485,NDM_Papers,,,,,,,,,,,,1
2790221535,"""2790221535""","""AnayaJarrett""","""""",,,,,,,,,,,1
3052480252,3052480252,edgetics_papers,,,,,,,,,,,,1
3871378581,3871378581,everyailment,Your Doctor's Office,,,,,,,,,,,1
2932198839,2932198839,ExtinctCatalog,Earth,,,,,,,,,,,1
2492221633,2492221633,GenerateAFace,,,,,,,,,,,,1
2609591857,2609591857,penguinandhouse,,,,,,,,,,,,1
2785658785,2785658785,badpng,,,,,,,,,,,,1
4840690236,4840690236,MIreilled28,"Pacific Junction city, IA, USA",,,,,,,,,,,1
8.07E+17,8.07E+17,NAS6222,,,,,,,,,,,,1
3364115985,3364115985,GWAS_lit,"University of Sussex, England",,,,,,,,,,,1
8.34E+17,8.34E+17,heyheyhayleighh,,,,,,,,,,,,1
2276411904,2276411904,SteemCodes,,,,,,,,,,,,1
8.26E+17,"""826304352243429376""","""HendersonPkmon""","""Henderson, NV""",,,,,,,,,,,1
2798799669,2798799669,MenDoing,Everywhere,,,,,,,,,,,1
4072868963,4072868963,wendyc_bot,,,,,,,,,,,,1
7.98E+17,"""797847734019465216""","""IndyPokeAlertDT""","""Indianapolis, IN""",,,,,,,,,,,1
4766415677,4766415677,letsplaysnake,,,,,,,,,,,,1
8.31E+17,8.31E+17,NoellaKarlson,,,,,,,,,,,,1
8.22E+17,"""821588033728315392""","""FtWorthPokes""","""Fort Worth, TX""",,,,,,,,,,,1
8.4E+17,"""840337717934325760""","""ishnobop""","""""",,,,,,,,,,,1
7.77E+17,7.77E+17,arpeggio_bot,Up and down,,,,,,,,,,,1
215666861,215666861,IanMaksin,Chicago IL,,,,,,,,,,,1
2888608786,2888608786,imgshredder,,,,,,,,,,,,1
7.58E+17,7.58E+17,darndesttruisms,,,,,,,,,,,,1
3299611091,3299611091,emojitoemoji,,,,,,,,,,,,1
7.45E+17,7.45E+17,gridgenerator,,,,,,,,,,,,1
2598999212,2598999212,moltar_ebooks,,,,,,,,,,,,1
2386845055,2386845055,DCell_papers,Manchester,,,,,,,,,,,1
8.13E+17,8.13E+17,A20989664A,,,,,,,,,,,,1
34716038,34716038,aaroncarter,Sony Recording Artist ,,,,,,,,,,,0
3013511,3013511,michellebranch,,,,,,,,,,,,0
56237623,56237623,stronginmyfaith,,,,,,,,,,,,0
27964284,27964284,Jessicaveronica,5th Dimension,,,,,,,,,,,0
552876065,552876065,resargento,brasil,,,,,,,,,,,0
3810742695,3810742695,crazyl1f,,,,,,,,,,,,0
1531343556,1531343556,TaniasimonTania,Milano,,,,,,,,,,,0
1289612510,1289612510,YCPRProf,ëÔë£ë_-‰_Ò•ü-Gamma Iota Advisor,,,,,,,,,,,0
19980906,19980906,bandofhorses,,,,,,,,,,,,0
378223565,378223565,sparker,SF / LA / NYC,,,,,,,,,,,0
3730217123,3730217123,gitamonte,"Campinas, Brasil",,,,,,,,,,,0
14664315,14664315,junecohen,New York City,,,,,,,,,,,0
595822244,595822244,larryellison,,,,,,,,,,,,0
15014405,15014405,PleasureEllis,"Silicon Valley, CA",,,,,,,,,,,0
1534167900,1534167900,Carl_C_Icahn,,,,,,,,,,,,0
22862179,22862179,LillianSaysSo,"Seattle, WA",,,,,,,,,,,0
1468562202,1468562202,SaraRoMenen,"New York, NY",,,,,,,,,,,0
16028241,16028241,Readygov,U.S.A.,,,,,,,,,,,0
18222378,18222378,50cent,NYC,,,,,,,,,,,0
381322696,381322696,WonderboyMMA,Simpsonville South Carolina,,,,,,,,,,,0
11348282,11348282,NASA,,,,,,,,,,,,0
245857954,245857954,iPoonampandey,Mumbai,,,,,,,,,,,0
4716776414,4716776414,Andrewdiazgonz1,"South Los Angeles, Los Angeles",,,,,,,,,,,0
7.99E+17,"""798680790724972544""","""Defendant_SBS""","""""",,,,,,,,,,,0
52926979,52926979,Mah_Sebinelli,Brasil,,,,,,,,,,,0
230472912,230472912,kaliedascope786,"New York, USA",,,,,,,,,,,0
24291261,24291261,kramergirl,Tree Hill/Nashville,,,,,,,,,,,0
26642006,26642006,Alyssa_Milano,Los Angeles,,,,,,,,,,,0
461429820,461429820,RobertVinluan,New York City,,,,,,,,,,,0
19397785,19397785,Oprah,,,,,,,,,,,,0
121046433,121046433,ImRo45,,,,,,,,,,,,0
53853197,53853197,CP3,LA!!!,,,,,,,,,,,0
80096621,80096621,BryanCranston,"Los Angeles, CA",,,,,,,,,,,0
14453156,14453156,davidmfoley,"Ballard, WA, USA",,,,,,,,,,,0
236999725,236999725,davidgross_man,"Brooklyn, NY",,,,,,,,,,,0
234270825,234270825,KenJennings,Rainy Seattle,,,,,,,,,,,0
7259302,7259302,JoeTrippi,Maryland,,,,,,,,,,,0
821480142,821480142,AndreaUrbanPhD,,,,,,,,,,,,0
2941922172,2941922172,official_barak,,,,,,,,,,,,0
8.39E+17,8.39E+17,KnowledgeAli,"Hartford, CT",,,,,,,,,,,0
18175620,18175620,happjon1,,,,,,,,,,,,0
8.41E+17,8.41E+17,CalderBecs,New Zealand,,,,,,,,,,,0
63663831,63663831,ihansika,,,,,,,,,,,,0
36941793,36941793,PerkinsEastman,15 global locations,,,,,,,,,,,0
255148312,255148312,harryRpotter,,,,,,,,,,,,0
28871546,28871546,Ginuwine,everywhere ,,,,,,,,,,,0
974604422,974604422,ReadtoGrowCT,"Branford, CT",,,,,,,,,,,0
57588181,57588181,hehaiwu,,,,,,,,,,,,0
14180216,14180216,scottzabielski,Los Angeles,,,,,,,,,,,0
460629154,460629154,_AmandaGondo,,,,,,,,,,,,0
30360554,30360554,AMCOUNTRYCNTWN,"Nashville, TN",,,,,,,,,,,0
17959736,17959736,TimWestwood,London,,,,,,,,,,,0
8.25E+17,8.25E+17,SportsNStuff333,United States,,,,,,,,,,,0
2468663756,2468663756,apioth10,"Grand Forks, ND",,,,,,,,,,,0
14824849,14824849,SteveMartinToGo,"On a plane, probably. ",,,,,,,,,,,0
19575977,19575977,DJDRAMA,THE WORLD,,,,,,,,,,,0
201807376,201807376,jooycegoomes,Marilí_a/Sí£o paulo,,,,,,,,,,,0
60425376,60425376,CrescentWrench,Arizona,,,,,,,,,,,0
68677010,68677010,vitormartinez,,,,,,,,,,,,0
174744823,"""174744823""","""ICBCArgentina""","""Argentina""",,,,,,,,,,,0
3889134316,3889134316,movienasha,"New Delhi, India",,,,,,,,,,,0
8.31E+17,8.31E+17,WayneCirilli,"Detroit, MI",,,,,,,,,,,0
258955354,258955354,_Jehmg,,,,,,,,,,,,0
349300271,349300271,StephenAmell,,,,,,,,,,,,0
30045479,30045479,SomethingToBurn,"Los Angeles, CA",,,,,,,,,,,0
1921907256,1921907256,Isadora_Romera,,,,,,,,,,,,0
22021097,22021097,makerbot,Brooklyn,,,,,,,,,,,0
41159306,41159306,nivieira,Brazil,,,,,,,,,,,0
26285962,26285962,rogerclemens,Texas,,,,,,,,,,,0
78120081,78120081,vitorbelfort,Brazil,,,,,,,,,,,0
68208905,68208905,ReggieEvans30,PENSACOLA 2 CANTONMENT,,,,,,,,,,,0
7.12E+17,7.12E+17,elw119,"Abilene, TX",,,,,,,,,,,0
11347122,11347122,GavinNewsom,California,,,,,,,,,,,0
18785430,18785430,freddurst,,,,,,,,,,,,0
3282021770,3282021770,jennygzhang,"New York, NY",,,,,,,,,,,0
63816907,63816907,Coolio,"Las Vegas, NV",,,,,,,,,,,0
930620467,930620467,YesYoureSexist,,,,,,,,,,,,0
103364904,103364904,Julie_LGreen,"Redmond, WA",,,,,,,,,,,0
296153656,296153656,bhanu_rvd,Hyderabad,,,,,,,,,,,0
14939981,14939981,questlove,Philly & Fi-Di NYC & 31Rock,,,,,,,,,,,0
18863720,18863720,keaneofficial,everywhere,,,,,,,,,,,0
395902564,395902564,moulitweete,"Ile-de-France, France",,,,,,,,,,,0
54633478,54633478,saramafzal,"New York, NY",,,,,,,,,,,0
16278678,16278678,BenWrightATL,Atlanta,,,,,,,,,,,0
2309426850,2309426850,BrittProvost,"Seattle, WA",,,,,,,,,,,0
3321049092,3321049092,varunpostpickle,,,,,,,,,,,,0
713390006,"""713390006""","""notquitefrodo""","""Gloss Angeles, CA""",,,,,,,,,,,0
45224894,45224894,leeticia_G,,,,,,,,,,,,0
20322929,20322929,wizkhalifa,Pix Burgh,,,,,,,,,,,0
21544507,21544507,shawnnamusic,CHICAGO,,,,,,,,,,,0
844011956,844011956,lakeographer,,,,,,,,,,,,0
8.01E+17,8.01E+17,abhi_rathi88,"Hyderabad, India",,,,,,,,,,,0
219781912,219781912,fahmed92,"Lahore, Pakistan",,,,,,,,,,,0
19058681,19058681,aplusk,"Los Angeles, California",,,,,,,,,,,0
323719421,323719421,ravitejavarma_m,"rourkela , india",,,,,,,,,,,0
48455672,48455672,NYUWasserman,"New York, NY",,,,,,,,,,,0
3262112372,3262112372,jakeborge,,,,,,,,,,,,0
133004044,133004044,naihadmohan,Delhi,,,,,,,,,,,0
20566864,20566864,DJPROSTYLE,"NEW YORK, NY",,,,,,,,,,,0
16581604,16581604,MikeBloomberg,New York City,,,,,,,,,,,0
351127813,351127813,joeyallen28,Red Bay Alabama,,,,,,,,,,,0
30190324,30190324,francescadani,Outerspace,,,,,,,,,,,0
49070241,49070241,tushar141990,,,,,,,,,,,,0
23151437,23151437,KevinHart4real,Philly/LA,,,,,,,,,,,0
1483560710,1483560710,Efr1m,"New York, NY",,,,,,,,,,,0
97879187,97879187,Jupedrita,"Campinas, SP",,,,,,,,,,,0
2184928249,2184928249,WillRowan3,,,,,,,,,,,,0
8441632,8441632,burtherman,West Coast/East Coast,,,,,,,,,,,0
92367751,92367751,jessicaalba,,,,,,,,,,,,0
50750339,50750339,KrisAllen,,,,,,,,,,,,0
27760317,27760317,thebeatles,,,,,,,,,,,,0
184910040,184910040,Adele,London,,,,,,,,,,,0
278401829,278401829,AliGPincus,San Francisco,,,,,,,,,,,0
328088917,328088917,Carol1_Freitas,,,,,,,,,,,,0
130997057,130997057,AaronRodgers12,"Titletown, USA",,,,,,,,,,,0
49431176,49431176,igottwiter,Toronto,,,,,,,,,,,0
55050269,55050269,carrieanninaba,Los Angeles,,,,,,,,,,,0
1125660696,"""1125660696""","""TencentCorp""","""Shenzhen, China""",,,,,,,,,,,0
7.27E+17,7.27E+17,SrizanKozu,Bhaktapur,,,,,,,,,,,0
7.79E+17,7.79E+17,TheBigFatTechie,"Mumbai, India",,,,,,,,,,,0
28225894,28225894,sherwood,worldwide,,,,,,,,,,,0
25406464,25406464,PlayboyMic,Jupiter,,,,,,,,,,,0
22685200,22685200,kingsthings,"Los Angeles, California",,,,,,,,,,,0
33998183,33998183,WHOSTP44,"Washington, DC",,,,,,,,,,,0
134665872,134665872,parislemon,,,,,,,,,,,,0
4183248796,4183248796,realDennisLynch,,,,,,,,,,,,0
93957809,93957809,ericschmidt,"Mountain View, CA",,,,,,,,,,,0
25252511,25252511,ThaboSefolosha,"Atlanta, GA",,,,,,,,,,,0
19555067,19555067,JordinSparks,LA/PHX/NY,,,,,,,,,,,0
130745589,130745589,drfeifei,"Stanford, CA, U.S.A.",,,,,,,,,,,0
14216203,14216203,thescript,Earth...,,,,,,,,,,,0
22713218,22713218,adultmomband,"New York, USA",,,,,,,,,,,0
2592147414,2592147414,dallasleebridge,"Manhattan - New York, NY",,,,,,,,,,,0
473543077,473543077,larissawandame,,,,,,,,,,,,0
25970331,25970331,MirandaCosgrove,Los Angeles,,,,,,,,,,,0
18811140,18811140,PaulBrounMD,"Clarkesville, GA",,,,,,,,,,,0
3393521,3393521,myspacetom,"Los Angeles, CA",,,,,,,,,,,0
1352171946,1352171946,jborrel00,,,,,,,,,,,,0
1066481503,1066481503,Om1prakash,"San Diego, CA ",,,,,,,,,,,0
25073877,25073877,realDonaldTrump,"Washington, DC",,,,,,,,,,,0
230287527,230287527,evanspiegel,,,,,,,,,,,,0
5500542,5500542,DrowningPool,"Dallas, TX",,,,,,,,,,,0
189771123,189771123,LeooooFerreira,Brasil,,,,,,,,,,,0
29555251,29555251,mariamenounos,"ÌÏT: 40.766092,-73.976579",,,,,,,,,,,0
11388132,11388132,lessig,"Brookline, MA",,,,,,,,,,,0
23530444,23530444,SkyeTunes,Miami/Atl/la,,,,,,,,,,,0
38532460,38532460,DeRayDavis,AMONGST THE GREATS,,,,,,,,,,,0
8.17E+17,8.17E+17,SivaNagarjuna14,,,,,,,,,,,,0
23974217,23974217,jessicanaziri,Hello@TechSesh.co,,,,,,,,,,,0
24705126,24705126,ShashiTharoor,New Delhi & Thiruvananthapuram,,,,,,,,,,,0
7E+17,7E+17,WaryJT2,,,,,,,,,,,,0
38437674,38437674,Vleeties,"Denton, TX",,,,,,,,,,,0
1619331888,1619331888,kaiquegamela20,,,,,,,,,,,,0
8.29E+17,8.29E+17,nyubridge100,"New York, NY",,,,,,,,,,,0
123185079,123185079,Mehul_27,Mumbai,,,,,,,,,,,0
71114686,71114686,LauraPausini,ITALY,,,,,,,,,,,0
6211972,6211972,SaraBareilles,hear.,,,,,,,,,,,0
18198400,18198400,phil_hellmuth,Palo Alto,,,,,,,,,,,0
184636793,184636793,JinghaoLu,Kenya,,,,,,,,,,,0
17461978,17461978,SHAQ,TOUT-SHAQ. INSTAGRAM-SHAQ,,,,,,,,,,,0
14874125,14874125,paparoach,"Vacaville, CA",,,,,,,,,,,0
1387840688,1387840688,SmallWonderBand,Brooklyn NY,,,,,,,,,,,0
175624200,175624200,ID_AA_Carmack,"Dallas, TX",,,,,,,,,,,0
8.07E+17,8.07E+17,JuraBaran,,,,,,,,,,,,0
49717874,49717874,georgelopez,LOPEZ Premieres March 29 on TVLand,,,,,,,,,,,0
41420879,41420879,suryad26,Pittsburgh,,,,,,,,,,,0
7.78E+17,7.78E+17,VinceGreen53,"Los Angeles, CA",,,,,,,,,,,0
53093039,53093039,DeathBot9,"Woodinville, WA",,,,,,,,,,,0
16164520,16164520,livestrong,Austin,,,,,,,,,,,0
7.13E+17,7.13E+17,robledorodrigo8,"Cí_rdoba, Argentina",,,,,,,,,,,0
14120922,14120922,thetanmay,"Mumbai, India",,,,,,,,,,,0
297856522,297856522,e_kaspersky,Mainly on the road,,,,,,,,,,,0
4823172748,4823172748,TimoteoPRogers,"Chester, NJ",,,,,,,,,,,0
47624365,47624365,cmlasa,"San Francisco, CA",,,,,,,,,,,0
3130089225,3130089225,slippytrumpet,UK,,,,,,,,,,,0
499451383,499451383,VivekDuttMehta,"St Louis, MO",,,,,,,,,,,0
23648057,23648057,SeanKingston,‰Ïö WorldWide...,,,,,,,,,,,0
3238813434,3238813434,Akkuhere,"Ahmadabad City, Gujarat",,,,,,,,,,,0
28897926,28897926,ciara,"Living, Loving, and Laughing‰_•ü",,,,,,,,,,,0
1636590253,1636590253,tim_cook,Cupertino,,,,,,,,,,,0
2992938684,"""2992938684""","""funghoulI""","""they/them | los angeles""",,,,,,,,,,,0
16193578,16193578,VictoriasSecret,,,,,,,,,,,,0
14158807,14158807,ilyaf,San Francisco,,,,,,,,,,,0
257910123,257910123,leooherrera,,,,,,,,,,,,0
1570088598,"""1570088598""","""eh_services""",""" montgomery road bt6 9up""",,,,,,,,,,,0
26784273,26784273,charitywater,"New York, NY",,,,,,,,,,,0
2771870352,2771870352,clippersteveb,,,,,,,,,,,,0
2458365638,2458365638,140CharsReview,,,,,,,,,,,,0
16264006,16264006,petewentz,jet lag city.,,,,,,,,,,,0
563066753,"""563066753""","""rrr_yaga""","""Bay Area""",,,,,,,,,,,0
18518096,18518096,st_vincent,everywhere,,,,,,,,,,,0
35094637,35094637,aliciakeys,New York City,,,,,,,,,,,0
89275103,89275103,EYJr,USA,,,,,,,,,,,0
298529173,298529173,MateenYasin,Lahore,,,,,,,,,,,0
21534339,21534339,AdrienneBailon,L.E.S. to B.H.,,,,,,,,,,,0
16117904,16117904,meiko,Macon/ Los Angeles/ Nashville,,,,,,,,,,,0
18953259,18953259,Schofe,London (ish),,,,,,,,,,,0
17629860,17629860,FBI,"Washington, DC",,,,,,,,,,,0
807095,807095,nytimes,New York City,,,,,,,,,,,0
15224867,15224867,andersoncooper,New York,,,,,,,,,,,0
212088120,212088120,mshansoyung,,,,,,,,,,,,0
8.39E+17,8.39E+17,Antwanmclean2,"Soundview, Bronx",,,,,,,,,,,0
15295503,15295503,JessicaGottlieb,"Los Angeles, CA",,,,,,,,,,,0
215010722,215010722,BOTLibrary,,,,,,,,,,,,0
1969590229,1969590229,DataCorpLTD,London,,,,,,,,,,,0
101420414,101420414,rikardsteiber,California,,,,,,,,,,,0
4518963675,4518963675,hexa_tech,,,,,,,,,,,,0
69610339,69610339,robbiewilliams,,,,,,,,,,,,0
185833958,185833958,safiyyahn,,,,,,,,,,,,0
23967578,23967578,terrellowens,It all depends on the day...,,,,,,,,,,,0
14723619,14723619,attibalazs, metaverse,,,,,,,,,,,0
37774152,37774152,kaj33,Los Angeles,,,,,,,,,,,0
404947774,404947774,lilychumley,,,,,,,,,,,,0
19080760,19080760,AFI,,,,,,,,,,,,0
26053643,26053643,jimmykimmel,Los Angeles,,,,,,,,,,,0
2395608518,"""2395608518""","""ulat_bulu_bulu""","""""",,,,,,,,,,,0
87180920,87180920,kcjohnson9,"Scarborough, ME",,,,,,,,,,,0
8.4E+17,8.4E+17,KeionBennett1,"Pennsylvania, USA",,,,,,,,,,,0
314430404,314430404,Tatyana_vel,"Amsterdam, The Netherlands",,,,,,,,,,,0
52437361,52437361,BlondieOfficial,,,,,,,,,,,,0
50982086,50982086,PSOE,EspaÌ±a,,,,,,,,,,,0
73679631,73679631,ThihOliveira,Campinas ,,,,,,,,,,,0
548752798,548752798,ManuDayan,,,,,,,,,,,,0
